OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
47301,913,Left,2022,0,16878.489763281308115,1358846.016477561090142
47302,913,Right,2022,0,16817.664942452949617,1353850.848754746606573
47303,914,Left,2022,0,48170.169117130753875,3927922.014311925508082
47304,914,Right,2022,0,46968.999818466872966,3829326.297249617055058
47305,916,Left,2022,0,8128.655470174260699,640409.299560698098503
47306,916,Right,2022,0,8245.876767574549376,650030.992388728191145
47307,918,Left,2022,0,18627.745280911040027,1526693.472174691967666
47308,918,Right,2022,0,23370.497790412460745,1891694.937876184470952
47309,920,Left,2022,0,5173.159873311959927,397760.994019005389418
47310,920,Right,2022,0,5389.566981644477892,412370.083909988868982
47311,923,Left,2022,0,12892.342578305409916,1031518.538214994361624
47312,923,Right,2022,0,12912.154022016753515,1033146.047613063710742
47313,925,Left,2022,0,55470.510166541644139,4527243.117124828509986
47314,925,Right,2022,0,54009.610132285823056,4407326.292378328740597
47315,927,Left,2022,0,15434.182707881536771,1240227.501532980939373
47316,927,Right,2022,0,15427.658652617403277,1239690.545744683593512
47317,929,Left,2022,0,43010.095148682870786,3504254.576887777540833
47318,929,Right,2022,0,43473.192930314842670,3542265.538687248248607
47319,932,Left,2022,0,29210.087798172186012,2371261.928703873883933
47320,932,Right,2022,0,30600.796290085061628,2485345.201438418123871
47321,934,Left,2022,0,38649.651383417112811,3146289.742650764528662
47322,934,Right,2022,0,38874.634084648627322,3164060.836410405579954
47323,935,Left,2022,0,3664.872646055767291,273905.807773998822086
47324,935,Right,2022,0,4694.348937900191231,358452.020624805823900
47325,936,Left,2022,0,15438.075356486329838,1240576.068860256578773
47326,936,Right,2022,0,16523.009338539479359,1329647.908358304994181
47327,938,Left,2022,0,14675.705442151829629,1170294.882521824445575
47328,938,Right,2022,0,14804.698082369210169,1188567.716273803496733
47329,940,Left,2022,0,17015.569364087594295,1364922.499245511833578
47330,940,Right,2022,0,15035.251252034629943,1207477.238107339479029
47331,942,Left,2022,0,2411.055900619579916,170986.335475691157626
47332,942,Right,2022,0,2000.759557462813973,115766.630258854114800
47333,944,Left,2022,0,8941.691180216490466,708229.532563854241744
47334,944,Right,2022,0,7382.200419008839162,577890.282773368642665
47335,946,Left,2022,0,75315.916007299470948,6156488.553404156118631
47336,946,Right,2022,0,75477.638415636072750,6169776.004267401993275
47337,948,Left,2022,0,25877.711297016314347,2097562.136342068202794
47338,948,Right,2022,0,29681.124970372147800,2409770.180291654076427
47339,950,Left,2022,0,47182.631254034604353,3846565.593177770264447
47340,950,Right,2022,0,43929.197274304489838,3579512.007245241664350
47341,951,Left,2022,0,3123.408685095919282,229453.561449850851204
47342,951,Right,2022,0,3289.022803166750691,243056.489993081922876
47343,952,Left,2022,0,8698.037614423225023,687120.199914175900631
47344,952,Right,2022,0,10424.641647461841785,828663.201800739509054
47345,953,Left,2022,0,2334.929627276112114,164732.408988643233897
47346,953,Right,2022,0,2252.459464195618693,157962.253794419026235
47347,954,Left,2022,0,11633.636687924248690,928110.998250336851925
47348,954,Right,2022,0,10484.589040055894657,833799.761172762140632
47349,956,Left,2022,0,5747.096938194788891,444855.145391727797687
47350,956,Right,2022,0,4916.462276821424894,376670.530110254418105
47351,958,Left,2022,0,5776.341787009979271,447127.698580526397564
47352,958,Right,2022,0,7949.395069720751962,625310.225400303490460
47353,960,Left,2022,0,8859.372068492117251,700370.587100107921287
47354,960,Right,2022,0,10061.417410908143211,799035.486912921536714
47355,962,Left,2022,0,9311.416232805289837,727862.187175872502849
47356,962,Right,2022,0,8709.241882338348660,599585.107859812211245
47357,964,Left,2022,0,8116.144659775490254,632894.852851403760724
47358,964,Right,2022,0,8043.081710774009480,631732.247947217198089
47359,966,Left,2022,0,83009.951597557053901,6787961.084410797804594
47360,966,Right,2022,0,82544.715128294352326,6747842.329179645515978
47361,969,Left,2022,0,20713.396718472442444,1673547.408861591247842
47362,969,Right,2022,0,20184.025963193507778,1630089.754708714084700
47363,970,Left,2022,0,9330.294226503770915,739195.327921889489517
47364,970,Right,2022,0,9543.590606653047871,756546.827681251103058
47365,973,Left,2022,0,30785.003085568787355,2399734.876993125770241
47366,973,Right,2022,0,29772.591337905923865,2417330.473746930249035
47367,976,Left,2022,0,220376.820196084416239,18064569.876774244010448
47368,976,Right,2022,0,219819.271894761244766,18020184.972404357045889
47369,979,Left,2022,0,52032.981933747505536,4243808.470898443832994
47370,979,Right,2022,0,52471.737130038585747,4279807.157955995760858
47371,981,Left,2022,0,113853.844969258047058,9317855.789203567430377
47372,981,Right,2022,0,111504.239355063022231,9014619.556292427703738
47373,984,Left,2022,0,70730.090743275883142,5778293.676135524176061
47374,984,Right,2022,0,75124.127657519784407,6138861.966921391896904
47375,986,Left,2022,0,170850.335100911179325,13969482.221733942627907
47376,986,Right,2022,0,177377.840359261434060,14531074.816967528313398
47377,989,Left,2022,0,51661.103326420416124,4213030.627809513360262
47378,989,Right,2022,0,50436.694211848152918,4112557.851093440316617
47379,992,Left,2022,0,138429.577729077194817,11334824.211414737626910
47380,992,Right,2022,0,141829.972547153534833,11613902.057451957836747
47381,994,Left,2022,0,270090.134903260506690,22131538.774960171431303
47382,994,Right,2022,0,270550.121994939749129,22178744.033704161643982
47383,997,Left,2022,0,545982.138425056240521,44785198.604309491813183
47384,997,Right,2022,0,544356.370262576267123,44555767.913184493780136
47385,1000,Left,2022,0,367635.346422573726159,30147240.347654435783625
47386,1000,Right,2022,0,366917.096079043694772,30031100.953609082847834
47387,1002,Left,2022,0,281728.361451430420857,23096544.744878258556128
47388,1002,Right,2022,0,279754.586350799712818,22934652.541029792279005
47389,1004,Left,2022,0,29323.830639004449040,2379977.982273985631764
47390,1004,Right,2022,0,29363.367052746340050,2383224.732241055462509
47391,1006,Left,2022,0,150820.527936319907894,12352759.015848442912102
47392,1006,Right,2022,0,148867.189401061623357,12192459.946178253740072
47393,1008,Left,2022,0,202464.753807498927927,16592309.860128287225962
47394,1008,Right,2022,0,204905.912410225864733,16782771.607270501554012
47395,1010,Left,2022,0,31956.917150084522291,2595998.069313758984208
47396,1010,Right,2022,0,29852.241039174197795,2423274.370362621732056
47397,1012,Left,2022,0,89935.820380183853558,7354867.415372680872679
47398,1012,Right,2022,0,87876.635718070014264,7185887.443127143196762
47399,1014,Left,2022,0,46931.616713427429204,3825258.127208832651377
47400,1014,Right,2022,0,47289.085843601038505,3854593.850263461470604
47401,1016,Left,2022,0,51844.147157133178553,4228685.731562128290534
47402,1016,Right,2022,0,51852.406063997223100,4229365.265341057442129
47403,1018,Left,2022,0,144723.776134461193578,11853035.401682935655117
47404,1018,Right,2022,0,146408.542339709587395,11991302.690101588144898
47405,1020,Left,2022,0,148568.998874492390314,12167965.486808132380247
47406,1020,Right,2022,0,148507.286288030503783,12162899.421011639758945
47407,1022,Left,2022,0,165011.816774064907804,13517923.581146763637662
47408,1022,Right,2022,0,163193.526769422373036,13368665.676001748070121
47409,1025,Left,2022,0,4828.970702578385499,369454.611816675518639
47410,1025,Right,2022,0,4925.055628447827985,377342.028145547839813
47411,1026,Left,2022,0,3320.921785437052222,245649.490364494675305
47412,1026,Right,2022,0,2629.726777577153371,188919.647845816245535
47413,1027,Left,2022,0,2937.855250284170324,214211.764415556535823
47414,1027,Right,2022,0,3597.421606003356374,268347.817748327273875
47415,1028,Left,2022,0,3134.755111856905842,230367.860331840987783
47416,1028,Right,2022,0,3415.967058946883299,253460.666726623167051
47417,1029,Left,2022,0,2076.666550143442237,143338.219424823619192
47418,1029,Right,2022,0,3137.627622406254432,230599.773036734899506
47419,1030,Left,2022,0,5835.630735778462622,451790.792509611637797
47420,1030,Right,2022,0,6226.830286805970900,459248.880262641177978
47421,1031,Left,2022,0,11387.811062193874022,907866.216261925408617
47422,1031,Right,2022,0,10586.764999620547314,841247.665923734544776
47423,1033,Left,2022,0,3754.237386955695001,281227.337772755767219
47424,1033,Right,2022,0,3357.810340446937516,248689.742959430877818
47425,1035,Left,2022,0,24765.166392887611437,2006111.519027759088203
47426,1035,Right,2022,0,21272.357581370382832,1662333.226508951280266
47427,1037,Left,2022,0,38862.601062805777474,3163220.340368762146682
47428,1037,Right,2022,0,41871.014418543541979,3410144.095536388922483
47429,1039,Left,2022,0,1474.360034381708147,94028.351164320876705
47430,1039,Right,2022,0,1106.106887292514784,63690.830332263416494
47431,1041,Left,2022,0,54505.725943437137175,4447323.275179931893945
47432,1041,Right,2022,0,51326.566317451237410,4169274.033884547650814
47433,1043,Left,2022,0,3032.362144030626951,221961.029610547586344
47434,1043,Right,2022,0,2650.266259611113128,190603.720706104562851
47435,1045,Left,2022,0,28500.545619905395142,2312609.785853235982358
47436,1045,Right,2022,0,28962.466557887106319,2350525.902968849521130
47437,1046,Left,2022,0,7148.259819737177168,559833.784955397597514
47438,1046,Right,2022,0,7504.089873473109947,585896.009014231618494
47439,1047,Left,2022,0,5006.396144831836864,384012.500148048973642
47440,1047,Right,2022,0,4719.905755356203372,360496.079564006649889
47441,1049,Left,2022,0,7468.492347793295266,586110.684884954360314
47442,1049,Right,2022,0,6410.819262345530660,499300.384200903354213
47443,1051,Left,2022,0,5357.364634427599412,412816.149596990668215
47444,1051,Right,2022,0,4438.984817861741249,309199.616985492990352
47445,1053,Left,2022,0,7232.983366215215938,566782.370227428036742
47446,1053,Right,2022,0,6919.995900061310749,541093.726950467796996
47447,1054,Left,2022,0,5770.931486666398996,446733.262242505617905
47448,1054,Right,2022,0,5854.214410803416285,453604.788594788988121
47449,1055,Left,2022,0,108995.037908628917648,8920387.026403564959764
47450,1055,Right,2022,0,111504.134938900213456,9086775.157447658479214
47451,1057,Left,2022,0,11599.297251818208679,925250.580507816397585
47452,1057,Right,2022,0,11979.010270651735482,956418.041370103717782
47453,1059,Left,2022,0,4269.373549018770973,316886.984016848029569
47454,1059,Right,2022,0,4653.157481125798768,355028.606380342389457
47455,1062,Left,2022,0,33122.868597480359313,2692078.685390467755497
47456,1062,Right,2022,0,30625.892101331206504,2482057.479160323273391
47457,1064,Left,2022,0,66070.199371603215695,5396822.772946412675083
47458,1064,Right,2022,0,55211.068883600164554,4427324.672068055719137
47459,1066,Left,2022,0,16794.236406544398051,1351869.046186308842152
47460,1066,Right,2022,0,14909.443838828759908,1195329.498288845876232
47461,1068,Left,2022,0,48069.828689367343031,3919197.738497259560972
47462,1068,Right,2022,0,46913.299774584782426,3824287.671638980507851
47463,1070,Left,2022,0,46566.247661683431943,3795690.920529572758824
47464,1070,Right,2022,0,40104.519468922182568,3259162.862502773758024
47465,1072,Left,2022,0,10699.754482383039431,851402.984251169953495
47466,1072,Right,2022,0,10149.189368251305496,781422.169826425495557
47467,1074,Left,2022,0,3901.016963191781542,263926.451516616158187
47468,1074,Right,2022,0,3739.083703121922099,279988.050733960059006
47469,1076,Left,2022,0,91060.252598262464744,7447372.087666434235871
47470,1076,Right,2022,0,84748.752936830569524,6930270.373128007166088
47471,1078,Left,2022,0,16607.524625189817016,1336988.380219697486609
47472,1078,Right,2022,0,11669.262922868436362,930225.587965079699643
47473,1080,Left,2022,0,80732.376026418249239,6600631.026724379509687
47474,1080,Right,2022,0,80508.163514991829288,6582329.034473334439099
47475,1081,Left,2022,0,2092.611111135771353,144835.042725782288471
47476,1081,Right,2022,0,2179.452650533857195,151964.026079348812345
47477,1082,Left,2022,0,172589.490432648541173,14141884.397530263289809
47478,1082,Right,2022,0,171058.636077172006480,13916173.110881144180894
47479,1084,Left,2022,0,3098.489551064941224,226364.840479610895272
47480,1084,Right,2022,0,2947.444780654145234,214844.878530995949404
47481,1086,Left,2022,0,53403.424549364070117,4329047.668561209924519
47482,1086,Right,2022,0,49182.480998809107405,4009865.965875547379255
47483,1088,Left,2022,0,46424.424639507618849,3760628.558778562583029
47484,1088,Right,2022,0,42635.350834615004715,3429666.148438456468284
47485,1090,Left,2022,0,66664.526351338470704,5445572.034323564730585
47486,1090,Right,2022,0,59968.099912049750856,4895930.430274780839682
47487,1092,Left,2022,0,55403.824362354120240,4521275.614443225786090
47488,1092,Right,2022,0,51024.918743080990680,4162440.899140835274011
47489,1094,Left,2022,0,82982.780420521055930,6778591.890725476667285
47490,1094,Right,2022,0,82019.402718337412807,6702881.511652901768684
47491,1095,Left,2022,0,1977.188806304450054,135360.471360423660371
47492,1095,Right,2022,0,1685.035130824132693,111377.753199977596523
47493,1096,Left,2022,0,3876.357314529027917,291275.757560213329270
47494,1096,Right,2022,0,3188.111142165407273,234666.255759052699432
47495,1098,Left,2022,0,4014.497069269801614,302607.855785436113365
47496,1098,Right,2022,0,3138.131989970525865,224639.545330283988733
47497,1100,Left,2022,0,44984.074453749628447,3665723.772651740815490
47498,1100,Right,2022,0,45302.814410301005410,3692302.776614501141012
47499,1101,Left,2022,0,2429.011130479584608,172451.997708754322957
47500,1101,Right,2022,0,2374.747549809055727,168003.168802699132357
47501,1102,Left,2022,0,2735.879053839511016,197640.401641872711480
47502,1102,Right,2022,0,2017.485587660907413,138645.170560319384094
47503,1104,Left,2022,0,29161.319289717284846,2339976.213945882860571
47504,1104,Right,2022,0,25342.422110067702306,2053305.382332698442042
47505,1106,Left,2022,0,84275.887987782858545,6891786.928469299338758
47506,1106,Right,2022,0,81740.592592499597231,6683798.687171179801226
47507,1108,Left,2022,0,12727.719653350261069,928282.187112155021168
47508,1108,Right,2022,0,6765.038380503204280,500742.963155104371253
47509,1110,Left,2022,0,5080.906047957188093,390049.165026204893366
47510,1110,Right,2022,0,4807.766020853132432,367961.893702143046539
47511,1112,Left,2022,0,64349.364983868123090,5255886.516937501728535
47512,1112,Right,2022,0,62906.254876103324932,5006568.829483937472105
47513,1114,Left,2022,0,120193.020186357447528,9840287.642852773889899
47514,1114,Right,2022,0,125854.652867086304468,10304565.382363824173808
47515,1116,Left,2022,0,79488.651817233258043,6486227.780796082690358
47516,1116,Right,2022,0,82482.951562602785998,6703884.945553414523602
47517,1119,Left,2022,0,37092.546262706651760,3012701.488991223741323
47518,1119,Right,2022,0,37286.711707324291638,3033962.814154025167227
