OID_,abbrev,name,count_yr,min_temp,max_temp,min_wind,max_wind,wind_direction,min_snow,max_snow,still_water,moving_water,am_cloud,pm_cloud,am_rain_cond_names,pm_rain_cond_names,am_snow_cond_names,pm_snow_cond_names
3140,WASJ,San Juan Islands Archipelago,99,21.000000000000000,25.000000000000000,35.000000000000000,60.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Clear,Partly Cloudy,None,None,None,None
3141,WASP,Spokane,99,30.000000000000000,37.000000000000000,7.000000000000000,15.000000000000000,South,5.000000000000000,8.000000000000000,Frozen,Partly Frozen,Cloudy,Cloudy,"Light,None","Heavy,Light",None,"Heavy,Light"
3142,WATA,Tacoma,99,24.000000000000000,32.000000000000000,10.000000000000000,40.000000000000000,Northwest,0.000000000000000,0.000000000000000,Open,Open,Clear,Cloudy,None,None,None,None
3143,WATC,Tri-Cities,99,14.000000000000000,27.000000000000000,0.000000000000000,20.000000000000000,Northwest,0.000000000000000,0.000000000000000,Partly Frozen,Open,Cloudy,Partly Clear,None,None,None,None
3144,WATO,Toppenish N.W.R.,99,1.000000000000000,20.000000000000000,10.000000000000000,20.000000000000000,North,0.000000000000000,0.000000000000000,Partly Open,Open,Partly Clear,Partly Clear,None,None,None,None
3145,WATR,Two Rivers,99,28.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Foggy,Foggy,None,Light,None,None
3146,WATW,Twisp,99,15.000000000000000,30.000000000000000,0.000000000000000,3.000000000000000,Variable,14.000000000000000,16.000000000000000,Frozen,Partly Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3147,WAWE,Wenatchee,99,25.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Partly Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3148,WAWK,Wahkiakum,99,45.000000000000000,55.000000000000000,0.000000000000000,12.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Clear,Light,None,None,None
3149,WAWW,Walla Walla,99,8.000000000000000,38.000000000000000,0.000000000000000,25.000000000000000,South,0.000000000000000,2.000000000000000,Partly Frozen,Open,Clear,Cloudy,None,None,None,None
3150,WAYV,Yakima Valley,99,16.000000000000000,26.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Partly Frozen,Open,Partly Clear,Partly Clear,None,None,None,None
3151,WAPG,Port Gamble,100,30.000000000000000,48.000000000000000,0.000000000000000,5.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3152,WAPT,Port Townsend,100,41.000000000000000,48.000000000000000,0.000000000000000,25.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Clear,None,None,None,None
3153,WASA,Satsop,100,38.000000000000000,45.000000000000000,5.000000000000000,10.000000000000000,Variable,0.000000000000000,5.000000000000000,Open,Open,Partly Cloudy,Partly Clear,Light,Light,Light,Light
3154,WASB,Skagit Bay,100,32.000000000000000,40.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Local Fog,None,None,None,None
3155,WASD,Sequim-Dungeness,100,39.000000000000000,51.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
3156,WASE,Seattle,100,39.000000000000000,43.000000000000000,7.000000000000000,9.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,None,None,None
3157,WASI,Anacortes-Sidney,100,42.000000000000000,44.000000000000000,4.000000000000000,6.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
3158,WASJ,San Juan Islands Archipelago,100,38.000000000000000,47.000000000000000,0.000000000000000,20.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3159,WASP,Spokane,100,26.000000000000000,33.000000000000000,0.000000000000000,5.000000000000000,South,2.000000000000000,4.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,Light,None
3160,WATA,Tacoma,100,46.000000000000000,48.000000000000000,0.000000000000000,10.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Clear,None,None,None,None
3161,WATC,Tri-Cities,100,32.000000000000000,45.000000000000000,10.000000000000000,40.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3162,WATO,Toppenish N.W.R.,100,33.000000000000000,46.000000000000000,0.000000000000000,5.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Clear,None,None,None,None
3163,WATR,Two Rivers,100,34.000000000000000,41.000000000000000,20.000000000000000,32.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,None,None,None,None
3164,WATW,Twisp,100,23.000000000000000,26.000000000000000,0.000000000000000,3.000000000000000,North,0.000000000000000,26.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,None,None
3165,WAVA,Vashon,100,35.000000000000000,48.000000000000000,0.000000000000000,15.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Partly Cloudy,None,None,None,None
3166,WAWE,Wenatchee,100,26.000000000000000,33.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Partly Open,Open,Cloudy,Partly Cloudy,None,None,None,None
3167,WAWK,Wahkiakum,100,43.000000000000000,46.000000000000000,0.000000000000000,10.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,None,None,None
3168,WAWW,Walla Walla,100,28.000000000000000,45.000000000000000,0.000000000000000,35.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Cloudy,None,None,None,None
3169,WAYV,Yakima Valley,100,34.000000000000000,44.000000000000000,10.000000000000000,30.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Clear,None,None,None,None
3170,WAPT,Port Townsend,101,42.000000000000000,50.000000000000000,25.000000000000000,35.000000000000000,Southeast,0.000000000000000,0.000000000000000,Partly Frozen,Open,Partly Clear,Cloudy,Light,Light,None,None
3171,WAPV,Port Angeles-Victoria,101,42.000000000000000,48.000000000000000,5.000000000000000,30.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3172,WASA,Satsop,101,35.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Clear,"Light,None",None,None,None
3173,WASB,Skagit Bay,101,39.000000000000000,48.000000000000000,2.000000000000000,10.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
3174,WASD,Sequim-Dungeness,101,30.000000000000000,50.000000000000000,0.000000000000000,10.000000000000000,Variable,0.000000000000000,0.000000000000000,Partly Frozen,Open,Cloudy,Partly Clear,None,None,None,None
3175,WASE,Seattle,101,42.000000000000000,52.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Clear,Light,None,None,None
3176,WASI,Anacortes-Sidney,101,38.000000000000000,40.000000000000000,7.000000000000000,9.000000000000000,Northwest,0.000000000000000,0.000000000000000,Open,,Cloudy,Cloudy,Light,Light,None,None
3177,WASJ,San Juan Islands Archipelago,101,40.000000000000000,45.000000000000000,10.000000000000000,40.000000000000000,South,0.000000000000000,0.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,Heavy,Heavy,Light,None
3178,WASP,Spokane,101,23.000000000000000,30.000000000000000,0.000000000000000,3.000000000000000,North,3.000000000000000,8.000000000000000,Partly Open,Open,Cloudy,Cloudy,None,None,None,None
3179,WATA,Tacoma,101,38.000000000000000,43.000000000000000,0.000000000000000,40.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,Light,None,None
3180,WATC,Tri-Cities,101,33.000000000000000,37.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,2.000000000000000,Partly Open,Open,Cloudy,Cloudy,Light,Light,None,None
3181,WATO,Toppenish N.W.R.,101,30.000000000000000,47.000000000000000,0.000000000000000,20.000000000000000,West,0.000000000000000,0.000000000000000,Frozen,Open,Clear,Clear,None,None,None,None
3182,WATR,Two Rivers,101,33.000000000000000,41.000000000000000,0.000000000000000,5.000000000000000,South,0.000000000000000,0.000000000000000,Partly Frozen,Open,Cloudy,Partly Clear,None,None,None,None
3183,WATW,Twisp,101,26.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,Calm,8.000000000000000,12.000000000000000,Frozen,Partly Open,Cloudy,Partly Cloudy,None,None,None,None
3184,WAVA,Vashon,101,45.000000000000000,60.000000000000000,2.000000000000000,15.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,Light,Light,None,None
3185,WAWE,Wenatchee,101,24.000000000000000,32.000000000000000,0.000000000000000,15.000000000000000,West,2.000000000000000,12.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,Light,Light
3186,WAWK,Wahkiakum,101,40.000000000000000,56.000000000000000,2.000000000000000,18.000000000000000,East,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Cloudy,None,None,None,None
3187,WAWW,Walla Walla,101,23.000000000000000,51.000000000000000,3.000000000000000,20.000000000000000,South,0.000000000000000,0.000000000000000,Frozen,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3188,WAYV,Yakima Valley,101,21.000000000000000,29.000000000000000,0.000000000000000,8.000000000000000,Northwest,0.000000000000000,4.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,None,None
3189,WAPT,Port Townsend,102,35.000000000000000,41.000000000000000,15.000000000000000,45.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
3190,WAPV,Port Angeles-Victoria,102,36.000000000000000,44.000000000000000,5.000000000000000,25.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,None,None,None
3191,WASA,Satsop,102,39.000000000000000,45.000000000000000,1.000000000000000,19.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3192,WASB,Skagit Bay,102,34.000000000000000,45.000000000000000,0.000000000000000,10.000000000000000,East,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Partly Clear,None,None,None,None
3193,WASD,Sequim-Dungeness,102,28.000000000000000,46.000000000000000,0.000000000000000,15.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3194,WASE,Seattle,102,36.000000000000000,52.000000000000000,0.000000000000000,0.000000000000000,Calm,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Clear,None,None,None,None
3195,WASI,Anacortes-Sidney,102,44.000000000000000,46.000000000000000,3.000000000000000,5.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
3196,WASJ,San Juan Islands Archipelago,102,35.000000000000000,50.000000000000000,5.000000000000000,5.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Clear,None,None,None,None
3197,WASP,Spokane,102,20.000000000000000,32.000000000000000,0.000000000000000,5.000000000000000,South,1.000000000000000,5.000000000000000,Partly Frozen,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3198,WATC,Tri-Cities,102,28.000000000000000,32.000000000000000,0.000000000000000,5.000000000000000,Northeast,0.000000000000000,1.000000000000000,Partly Open,Open,Partly Clear,Partly Clear,None,None,None,Light
3199,WATO,Toppenish N.W.R.,102,32.000000000000000,62.000000000000000,5.000000000000000,30.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3200,WATR,Two Rivers,102,26.000000000000000,29.000000000000000,0.000000000000000,8.000000000000000,South,1.000000000000000,1.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,None,None
3201,WATW,Twisp,102,30.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,Calm,12.000000000000000,24.000000000000000,Partly Open,Partly Frozen,Cloudy,Cloudy,None,None,None,None
3202,WAVA,Vashon,102,35.000000000000000,42.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Local Fog,Partly Cloudy,None,None,None,None
3203,WAWE,Wenatchee,102,28.000000000000000,35.000000000000000,0.000000000000000,5.000000000000000,West,0.000000000000000,25.000000000000000,Partly Frozen,Open,Cloudy,Foggy,None,Light,Light,Light
3204,WAWK,Wahkiakum,102,40.000000000000000,50.000000000000000,0.000000000000000,12.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Cloudy,None,None,None,None
3205,WAWW,Walla Walla,102,26.000000000000000,48.000000000000000,0.000000000000000,15.000000000000000,South,0.000000000000000,36.000000000000000,Open,Open,Clear,Cloudy,None,None,None,None
3206,WAYV,Yakima Valley,102,28.000000000000000,36.000000000000000,0.000000000000000,5.000000000000000,Northwest,2.000000000000000,10.000000000000000,Open,Frozen,Partly Cloudy,Cloudy,None,"Heavy,Light",None,"Heavy,Light"
3207,WAPT,Port Townsend,103,40.000000000000000,50.000000000000000,5.000000000000000,30.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Partly Clear,Light,None,"Light,None",None
3208,WAPV,Port Angeles-Victoria,103,39.000000000000000,48.000000000000000,0.000000000000000,20.000000000000000,East,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Cloudy,None,None,None,None
3209,WASA,Satsop,103,36.000000000000000,41.000000000000000,2.000000000000000,8.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Light,None,None
3210,WASB,Skagit Bay,103,44.000000000000000,52.000000000000000,9.000000000000000,22.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Heavy,Light,None,None
3211,WASD,Sequim-Dungeness,103,35.000000000000000,54.000000000000000,0.000000000000000,35.000000000000000,West,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,"Light,None","Heavy,Light,None",None,None
3212,WASE,Seattle,103,37.000000000000000,42.000000000000000,0.000000000000000,5.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,Light,None,None
3213,WASI,Anacortes-Sidney,103,40.000000000000000,50.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,,Partly Cloudy,Clear,None,None,None,None
3214,WASJ,San Juan Islands Archipelago,103,37.000000000000000,44.000000000000000,0.000000000000000,5.000000000000000,Northeast,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,Light,None,None
3215,WASP,Spokane,103,25.000000000000000,35.000000000000000,0.000000000000000,15.000000000000000,South,2.000000000000000,4.000000000000000,Partly Frozen,Open,Cloudy,Partly Cloudy,None,None,Light,None
3216,WATA,Tacoma,103,40.000000000000000,50.000000000000000,5.000000000000000,10.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Clear,Light,None,None,None
3217,WATC,Tri-Cities,103,41.000000000000000,50.000000000000000,0.000000000000000,13.000000000000000,Northwest,0.000000000000000,0.000000000000000,Open,Open,Partly Clear,Partly Clear,Light,Light,None,None
3218,WATO,Toppenish N.W.R.,103,43.000000000000000,55.000000000000000,0.000000000000000,20.000000000000000,Southeast,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Cloudy,None,Light,None,None
3219,WATR,Two Rivers,103,42.000000000000000,54.000000000000000,0.000000000000000,5.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Clear,Clear,None,None,None,None
3220,WATW,Twisp,103,18.000000000000000,34.000000000000000,0.000000000000000,3.000000000000000,Calm,6.000000000000000,14.000000000000000,Partly Open,Partly Open,Cloudy,Cloudy,None,None,Light,Light
3221,WAVA,Vashon,103,45.000000000000000,54.000000000000000,0.000000000000000,5.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Clear,None,None,None,None
3222,WAWE,Wenatchee,103,28.000000000000000,34.000000000000000,0.000000000000000,15.000000000000000,West,0.000000000000000,18.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3223,WAWK,Wahkiakum,103,40.000000000000000,56.000000000000000,5.000000000000000,50.000000000000000,,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Light,Heavy,None,None
3224,WAWW,Walla Walla,103,58.000000000000000,67.000000000000000,30.000000000000000,56.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,None,None,None,None
3225,WAYV,Yakima Valley,103,28.000000000000000,42.000000000000000,5.000000000000000,15.000000000000000,Variable,0.000000000000000,0.000000000000000,Open,Open,Cloudy,Cloudy,Heavy,Light,None,None
3226,WAPO,Pend Oreille,104,10.000000000000000,24.000000000000000,0.000000000000000,5.000000000000000,South,12.000000000000000,20.000000000000000,Frozen,Partly Frozen,Cloudy,Cloudy,None,None,Light,None
3227,WAPT,Port Townsend,104,45.000000000000000,55.000000000000000,0.000000000000000,15.000000000000000,South,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,Light,None,None,None
3228,WAPV,Port Angeles-Victoria,104,36.000000000000000,45.000000000000000,5.000000000000000,20.000000000000000,West,,,Open,Open,Cloudy,,"Heavy,Light,None",Unknown,None,Unknown
3229,WASA,Satsop,104,30.000000000000000,45.000000000000000,0.000000000000000,5.000000000000000,South,0.000000000000000,0.000000000000000,Partly Frozen,Open,Partly Cloudy,Clear,Light,None,None,None
3230,WASB,Skagit Bay,104,20.000000000000000,32.000000000000000,0.000000000000000,15.000000000000000,North,0.000000000000000,2.000000000000000,Partly Frozen,Open,Cloudy,Cloudy,None,None,Light,Light
3231,WASD,Sequim-Dungeness,104,28.000000000000000,45.000000000000000,0.000000000000000,40.000000000000000,North,0.000000000000000,0.000000000000000,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
3232,WASE,Seattle,104,32.000000000000000,40.000000000000000,5.000000000000000,15.000000000000000,Southeast,,,Open,Open,Partly Cloudy,Cloudy,None,Light,None,None
